Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Revenue
2288,899,9,2,2024-04-05 07:00:00,5065.2
2289,954,80,1,2024-04-05 08:00:00,944.03
2290,740,90,8,2024-04-05 09:00:00,56123.2
2291,466,13,2,2024-04-05 10:00:00,1301.8
2292,937,21,9,2024-04-05 11:00:00,45040.77
2293,610,37,3,2024-04-05 12:00:00,28830.06
2294,287,27,3,2024-04-05 13:00:00,17614.35
2295,122,13,5,2024-04-05 14:00:00,3254.5
2296,130,56,9,2024-04-05 15:00:00,25663.59
2297,891,88,1,2024-04-05 16:00:00,8876.8
2298,986,23,3,2024-04-05 17:00:00,14856.93
2299,833,70,1,2024-04-05 18:00:00,7625.63
2300,718,29,8,2024-04-05 19:00:00,67528.16
2301,455,2,6,2024-04-05 20:00:00,30103.92
2302,854,49,2,2024-04-05 21:00:00,16086.28
2303,391,57,7,2024-04-05 22:00:00,57057.35
2304,393,20,4,2024-04-05 23:00:00,2329.8
2305,231,71,6,2024-04-06 00:00:00,4992.96
2306,812,5,4,2024-04-06 01:00:00,38088.88
2307,419,55,6,2024-04-06 02:00:00,52391.22
2308,14,3,5,2024-04-06 03:00:00,38400.35
2309,98,43,7,2024-04-06 04:00:00,19733.0
2310,338,65,1,2024-04-06 05:00:00,8260.21
2311,736,65,10,2024-04-06 06:00:00,82602.1
2312,171,48,1,2024-04-06 07:00:00,4857.31
2313,353,91,5,2024-04-06 08:00:00,25465.45
2314,915,87,10,2024-04-06 09:00:00,8008.2
2315,778,1,1,2024-04-06 10:00:00,3162.95
2316,83,37,6,2024-04-06 11:00:00,57660.12
2317,75,41,5,2024-04-06 12:00:00,45292.4
2318,408,91,3,2024-04-06 13:00:00,15279.27
2319,791,90,6,2024-04-06 14:00:00,42092.4
2320,270,38,1,2024-04-06 15:00:00,2778.83
2321,413,52,9,2024-04-06 16:00:00,18490.5
2322,194,46,9,2024-04-06 17:00:00,77214.33
2323,511,14,7,2024-04-06 18:00:00,14456.82
2324,884,75,6,2024-04-06 19:00:00,21519.6
2325,581,34,9,2024-04-06 20:00:00,61664.67
2326,171,28,8,2024-04-06 21:00:00,20439.92
2327,49,50,5,2024-04-06 22:00:00,36545.4
2328,82,10,4,2024-04-06 23:00:00,39096.28
2329,508,25,5,2024-04-07 00:00:00,42851.85
2330,261,53,10,2024-04-07 01:00:00,56428.7
2331,895,35,1,2024-04-07 02:00:00,1497.27
2332,385,46,7,2024-04-07 03:00:00,60055.59
2333,269,60,5,2024-04-07 04:00:00,36939.2
2334,306,15,3,2024-04-07 05:00:00,4139.28
2335,75,6,5,2024-04-07 06:00:00,15082.75
2336,867,99,8,2024-04-07 07:00:00,17117.04
2337,290,6,9,2024-04-07 08:00:00,27148.95
2338,206,75,7,2024-04-07 09:00:00,25106.2
2339,930,71,5,2024-04-07 10:00:00,4160.8
2340,809,92,5,2024-04-07 11:00:00,3488.8
2341,671,14,2,2024-04-07 12:00:00,4130.52
2342,116,5,8,2024-04-07 13:00:00,76177.76
2343,954,15,1,2024-04-07 14:00:00,1379.76
2344,750,58,7,2024-04-07 15:00:00,57424.78
2345,185,47,8,2024-04-07 16:00:00,28529.6
2346,693,36,6,2024-04-07 17:00:00,53522.04
2347,172,82,1,2024-04-07 18:00:00,4899.5
2348,16,13,4,2024-04-07 19:00:00,2603.6
2349,663,96,4,2024-04-07 20:00:00,36711.28
2350,959,88,1,2024-04-07 21:00:00,8876.8
2351,186,37,10,2024-04-07 22:00:00,96100.2
2352,756,53,9,2024-04-07 23:00:00,50785.83
2353,772,38,5,2024-04-08 00:00:00,13894.15
2354,322,4,4,2024-04-08 01:00:00,36273.0
2355,602,36,1,2024-04-08 02:00:00,8920.34
2356,500,35,7,2024-04-08 03:00:00,10480.89
2357,36,61,7,2024-04-08 04:00:00,20070.61
2358,555,21,7,2024-04-08 05:00:00,35031.71
2359,283,16,4,2024-04-08 06:00:00,16193.12
2360,816,32,2,2024-04-08 07:00:00,7516.52
2361,665,82,8,2024-04-08 08:00:00,39196.0
2362,124,8,6,2024-04-08 09:00:00,5264.22
2363,708,29,1,2024-04-08 10:00:00,8441.02
2364,504,69,8,2024-04-08 11:00:00,59000.0
2365,527,67,7,2024-04-08 12:00:00,18553.5
2366,265,19,8,2024-04-08 13:00:00,22066.4
2367,361,85,6,2024-04-08 14:00:00,39328.62
2368,257,81,7,2024-04-08 15:00:00,37927.68
2369,987,59,10,2024-04-08 16:00:00,64382.8
2370,433,56,4,2024-04-08 17:00:00,11406.04
2371,155,3,1,2024-04-08 18:00:00,7680.07
2372,103,41,6,2024-04-08 19:00:00,54350.88
2373,729,56,10,2024-04-08 20:00:00,28515.1
2374,427,24,1,2024-04-08 21:00:00,6785.92
2375,892,56,10,2024-04-08 22:00:00,28515.1
2376,92,42,1,2024-04-08 23:00:00,7735.24
2377,298,1,1,2024-04-09 00:00:00,3162.95
2378,470,41,6,2024-04-09 01:00:00,54350.88
2379,421,14,2,2024-04-09 02:00:00,4130.52
2380,153,33,2,2024-04-09 03:00:00,13646.12
2381,973,66,8,2024-04-09 04:00:00,24453.28
2382,220,3,2,2024-04-09 05:00:00,15360.14
2383,718,8,5,2024-04-09 06:00:00,4386.85
2384,953,45,1,2024-04-09 07:00:00,3502.39
2385,583,9,1,2024-04-09 08:00:00,2532.6
2386,877,44,1,2024-04-09 09:00:00,4578.72
2387,140,17,3,2024-04-09 10:00:00,1806.0
2388,32,88,3,2024-04-09 11:00:00,26630.4
2389,670,94,3,2024-04-09 12:00:00,20320.23
2390,146,66,7,2024-04-09 13:00:00,21396.62
2391,156,33,8,2024-04-09 14:00:00,54584.48
2392,274,99,4,2024-04-09 15:00:00,8558.52
2393,925,7,6,2024-04-09 16:00:00,47299.98
2394,675,89,6,2024-04-09 17:00:00,20990.28
2395,427,86,5,2024-04-09 18:00:00,45932.6
2396,533,47,8,2024-04-09 19:00:00,28529.6
2397,264,19,2,2024-04-09 20:00:00,5516.6
2398,40,81,3,2024-04-09 21:00:00,16254.72
2399,595,54,1,2024-04-09 22:00:00,3145.65
2400,647,4,4,2024-04-09 23:00:00,36273.0
2401,63,77,5,2024-04-10 00:00:00,31336.45
2402,294,55,2,2024-04-10 01:00:00,17463.74
2403,428,77,10,2024-04-10 02:00:00,62672.9
2404,63,18,1,2024-04-10 03:00:00,5554.04
2405,309,2,7,2024-04-10 04:00:00,35121.24
2406,855,41,6,2024-04-10 05:00:00,54350.88
2407,383,68,1,2024-04-10 06:00:00,7154.31
2408,418,81,4,2024-04-10 07:00:00,21672.96
2409,827,70,5,2024-04-10 08:00:00,38128.15
2410,640,70,3,2024-04-10 09:00:00,22876.89
2411,745,75,3,2024-04-10 10:00:00,10759.8
2412,617,83,4,2024-04-10 11:00:00,16306.84
2413,855,32,8,2024-04-10 12:00:00,30066.08
2414,235,92,2,2024-04-10 13:00:00,1395.52
2415,652,54,4,2024-04-10 14:00:00,12582.6
2416,32,58,7,2024-04-10 15:00:00,57424.78
2417,78,53,5,2024-04-10 16:00:00,28214.35
2418,606,30,4,2024-04-10 17:00:00,19951.88
2419,760,97,8,2024-04-10 18:00:00,16764.48
2420,418,81,9,2024-04-10 19:00:00,48764.16
2421,455,44,9,2024-04-10 20:00:00,41208.48
2422,632,96,6,2024-04-10 21:00:00,55066.92
2423,420,47,1,2024-04-10 22:00:00,3566.2
2424,200,82,7,2024-04-10 23:00:00,34296.5
2425,31,18,2,2024-04-11 00:00:00,11108.08
2426,557,81,10,2024-04-11 01:00:00,54182.4
2427,550,7,8,2024-04-11 02:00:00,63066.64
2428,317,89,8,2024-04-11 03:00:00,27987.04
2429,330,27,2,2024-04-11 04:00:00,11742.9
2430,304,25,1,2024-04-11 05:00:00,8570.37
2431,654,93,4,2024-04-11 06:00:00,27626.72
2432,306,21,3,2024-04-11 07:00:00,15013.59
2433,94,80,1,2024-04-11 08:00:00,944.03
2434,738,62,7,2024-04-11 09:00:00,22682.87
2435,757,18,6,2024-04-11 10:00:00,33324.24
2436,799,83,9,2024-04-11 11:00:00,36690.39
2437,446,99,5,2024-04-11 12:00:00,10698.15
2438,597,67,6,2024-04-11 13:00:00,15903.0
2439,6,29,4,2024-04-11 14:00:00,33764.08
2440,664,82,8,2024-04-11 15:00:00,39196.0
2441,213,11,9,2024-04-11 16:00:00,60734.79
2442,379,49,9,2024-04-11 17:00:00,72388.26
2443,883,40,8,2024-04-11 18:00:00,18378.16
2444,297,33,2,2024-04-11 19:00:00,13646.12
2445,90,73,3,2024-04-11 20:00:00,13686.33
2446,69,95,8,2024-04-11 21:00:00,57558.0
2447,286,100,10,2024-04-11 22:00:00,22017.6
2448,550,67,8,2024-04-11 23:00:00,21204.0
2449,659,34,9,2024-04-12 00:00:00,61664.67
2450,457,15,1,2024-04-12 01:00:00,1379.76
2451,405,25,2,2024-04-12 02:00:00,17140.74
2452,962,21,3,2024-04-12 03:00:00,15013.59
2453,246,71,2,2024-04-12 04:00:00,1664.32
2454,46,24,6,2024-04-12 05:00:00,40715.52
2455,786,80,5,2024-04-12 06:00:00,4720.15
2456,230,9,9,2024-04-12 07:00:00,22793.4
2457,29,50,8,2024-04-12 08:00:00,58472.64
2458,21,33,4,2024-04-12 09:00:00,27292.24
2459,943,53,2,2024-04-12 10:00:00,11285.74
2460,333,100,6,2024-04-12 11:00:00,13210.56
2461,754,22,8,2024-04-12 12:00:00,43022.0
2462,360,35,2,2024-04-12 13:00:00,2994.54
2463,521,65,3,2024-04-12 14:00:00,24780.63
2464,76,12,10,2024-04-12 15:00:00,89879.8
2465,293,67,1,2024-04-12 16:00:00,2650.5
2466,792,68,2,2024-04-12 17:00:00,14308.62
2467,91,16,7,2024-04-12 18:00:00,28337.96
2468,412,68,3,2024-04-12 19:00:00,21462.93
2469,664,43,8,2024-04-12 20:00:00,22552.0
2470,59,89,4,2024-04-12 21:00:00,13993.52
2471,300,4,2,2024-04-12 22:00:00,18136.5
2472,712,28,5,2024-04-12 23:00:00,12774.95
2473,743,26,8,2024-04-13 00:00:00,39662.24
2474,223,72,10,2024-04-13 01:00:00,11105.2
2475,629,4,5,2024-04-13 02:00:00,45341.25
2476,88,72,8,2024-04-13 03:00:00,8884.16
2477,131,22,7,2024-04-13 04:00:00,37644.25
2478,396,18,5,2024-04-13 05:00:00,27770.2
2479,176,92,7,2024-04-13 06:00:00,4884.32
2480,697,68,8,2024-04-13 07:00:00,57234.48
2481,403,20,6,2024-04-13 08:00:00,3494.7
2482,195,38,5,2024-04-13 09:00:00,13894.15
2483,703,37,9,2024-04-13 10:00:00,86490.18
2484,977,75,4,2024-04-13 11:00:00,14346.4
2485,224,80,7,2024-04-13 12:00:00,6608.21
2486,252,87,7,2024-04-13 13:00:00,5605.74
2487,683,37,8,2024-04-13 14:00:00,76880.16
2488,572,26,10,2024-04-13 15:00:00,49577.8
2489,380,94,5,2024-04-13 16:00:00,33867.05
2490,28,27,6,2024-04-13 17:00:00,35228.7
2491,881,37,3,2024-04-13 18:00:00,28830.06
2492,445,67,5,2024-04-13 19:00:00,13252.5
2493,335,92,4,2024-04-13 20:00:00,2791.04
2494,245,64,8,2024-04-13 21:00:00,21218.16
2495,39,39,4,2024-04-13 22:00:00,37034.2
2496,939,98,9,2024-04-13 23:00:00,42834.51
2497,687,10,5,2024-04-14 00:00:00,48870.35
2498,870,37,2,2024-04-14 01:00:00,19220.04
2499,309,33,8,2024-04-14 02:00:00,54584.48
2500,426,47,1,2024-04-14 03:00:00,3566.2
2501,493,23,8,2024-04-14 04:00:00,39618.48
2502,349,2,10,2024-04-14 05:00:00,50173.2
2503,850,64,6,2024-04-14 06:00:00,15913.62
2504,969,79,1,2024-04-14 07:00:00,9445.45
2505,354,95,6,2024-04-14 08:00:00,43168.5
2506,863,10,4,2024-04-14 09:00:00,39096.28
2507,846,15,1,2024-04-14 10:00:00,1379.76
2508,506,12,2,2024-04-14 11:00:00,17975.96
2509,510,63,5,2024-04-14 12:00:00,45070.25
2510,388,46,1,2024-04-14 13:00:00,8579.37
2511,986,61,6,2024-04-14 14:00:00,17203.38
2512,516,73,7,2024-04-14 15:00:00,31934.77
2513,897,58,10,2024-04-14 16:00:00,82035.4
2514,501,39,6,2024-04-14 17:00:00,55551.3
2515,677,71,2,2024-04-14 18:00:00,1664.32
2516,675,70,6,2024-04-14 19:00:00,45753.78
2517,495,22,6,2024-04-14 20:00:00,32266.5
2518,630,40,6,2024-04-14 21:00:00,13783.62
2519,256,5,1,2024-04-14 22:00:00,9522.22
2520,481,27,5,2024-04-14 23:00:00,29357.25
2521,987,23,1,2024-04-15 00:00:00,4952.31
2522,783,93,6,2024-04-15 01:00:00,41440.08
2523,18,8,9,2024-04-15 02:00:00,7896.33
2524,19,72,2,2024-04-15 03:00:00,2221.04
2525,682,82,7,2024-04-15 04:00:00,34296.5
2526,21,70,5,2024-04-15 05:00:00,38128.15
2527,66,20,5,2024-04-15 06:00:00,2912.25
2528,76,3,2,2024-04-15 07:00:00,15360.14
2529,215,21,10,2024-04-15 08:00:00,50045.3
2530,231,94,8,2024-04-15 09:00:00,54187.28
2531,562,45,3,2024-04-15 10:00:00,10507.17
2532,196,20,7,2024-04-15 11:00:00,4077.15
2533,377,37,4,2024-04-15 12:00:00,38440.08
2534,832,53,1,2024-04-15 13:00:00,5642.87
2535,114,66,6,2024-04-15 14:00:00,18339.96
2536,371,2,4,2024-04-15 15:00:00,20069.28
2537,260,86,9,2024-04-15 16:00:00,82678.68
2538,645,79,8,2024-04-15 17:00:00,75563.6
2539,848,97,1,2024-04-15 18:00:00,2095.56
2540,793,2,8,2024-04-15 19:00:00,40138.56
2541,806,68,7,2024-04-15 20:00:00,50080.17
2542,609,25,4,2024-04-15 21:00:00,34281.48
2543,836,21,10,2024-04-15 22:00:00,50045.3
2544,482,50,8,2024-04-15 23:00:00,58472.64
2545,315,67,4,2024-04-16 00:00:00,10602.0
2546,397,15,10,2024-04-16 01:00:00,13797.6
2547,98,41,8,2024-04-16 02:00:00,72467.84
2548,638,33,3,2024-04-16 03:00:00,20469.18
2549,644,92,5,2024-04-16 04:00:00,3488.8
2550,851,59,3,2024-04-16 05:00:00,19314.84
2551,154,32,1,2024-04-16 06:00:00,3758.26
2552,422,1,9,2024-04-16 07:00:00,28466.55
2553,322,49,6,2024-04-16 08:00:00,48258.84
2554,488,27,9,2024-04-16 09:00:00,52843.05
2555,888,87,4,2024-04-16 10:00:00,3203.28
2556,54,37,7,2024-04-16 11:00:00,67270.14
2557,366,11,7,2024-04-16 12:00:00,47238.17
2558,455,87,10,2024-04-16 13:00:00,8008.2
2559,643,56,3,2024-04-16 14:00:00,8554.53
2560,241,4,7,2024-04-16 15:00:00,63477.75
2561,914,36,5,2024-04-16 16:00:00,44601.7
2562,595,40,2,2024-04-16 17:00:00,4594.54
2563,334,68,3,2024-04-16 18:00:00,21462.93
2564,296,91,7,2024-04-16 19:00:00,35651.63
2565,295,92,4,2024-04-16 20:00:00,2791.04
2566,533,36,3,2024-04-16 21:00:00,26761.02
2567,973,54,10,2024-04-16 22:00:00,31456.5
2568,144,68,10,2024-04-16 23:00:00,71543.1
2569,241,17,5,2024-04-17 00:00:00,3010.0
2570,808,62,10,2024-04-17 01:00:00,32404.1
2571,858,36,8,2024-04-17 02:00:00,71362.72
2572,395,34,10,2024-04-17 03:00:00,68516.3
2573,856,19,7,2024-04-17 04:00:00,19308.1
2574,623,90,4,2024-04-17 05:00:00,28061.6
2575,245,24,9,2024-04-17 06:00:00,61073.28
2576,230,96,6,2024-04-17 07:00:00,55066.92
2577,583,59,10,2024-04-17 08:00:00,64382.8
2578,915,16,4,2024-04-17 09:00:00,16193.12
2579,916,4,6,2024-04-17 10:00:00,54409.5
2580,185,96,2,2024-04-17 11:00:00,18355.64
2581,557,48,6,2024-04-17 12:00:00,29143.86
2582,615,95,5,2024-04-17 13:00:00,35973.75
2583,134,54,7,2024-04-17 14:00:00,22019.55
2584,590,76,2,2024-04-17 15:00:00,15545.9
2585,800,98,8,2024-04-17 16:00:00,38075.12
2586,73,98,4,2024-04-17 17:00:00,19037.56
2587,618,24,4,2024-04-17 18:00:00,27143.68
2588,670,82,4,2024-04-17 19:00:00,19598.0
2589,67,45,1,2024-04-17 20:00:00,3502.39
2590,272,58,10,2024-04-17 21:00:00,82035.4
2591,643,14,2,2024-04-17 22:00:00,4130.52
2592,419,29,7,2024-04-17 23:00:00,59087.14
2593,178,39,10,2024-04-18 00:00:00,92585.5
2594,960,60,7,2024-04-18 01:00:00,51714.88
2595,438,70,9,2024-04-18 02:00:00,68630.67
2596,523,80,3,2024-04-18 03:00:00,2832.09
2597,144,76,7,2024-04-18 04:00:00,54410.65
2598,919,44,8,2024-04-18 05:00:00,36629.76
2599,436,11,3,2024-04-18 06:00:00,20244.93
2600,159,88,7,2024-04-18 07:00:00,62137.6
2601,827,59,8,2024-04-18 08:00:00,51506.24
2602,800,30,5,2024-04-18 09:00:00,24939.85
2603,70,14,2,2024-04-18 10:00:00,4130.52
2604,933,76,9,2024-04-18 11:00:00,69956.55
2605,125,23,1,2024-04-18 12:00:00,4952.31
2606,642,42,2,2024-04-18 13:00:00,15470.48
2607,839,42,5,2024-04-18 14:00:00,38676.2
2608,993,44,9,2024-04-18 15:00:00,41208.48
2609,889,74,3,2024-04-18 16:00:00,11971.68
2610,644,57,1,2024-04-18 17:00:00,8151.05
2611,509,23,10,2024-04-18 18:00:00,49523.1
2612,647,95,7,2024-04-18 19:00:00,50363.25
2613,643,30,8,2024-04-18 20:00:00,39903.76
2614,429,62,1,2024-04-18 21:00:00,3240.41
2615,549,44,8,2024-04-18 22:00:00,36629.76
2616,13,42,10,2024-04-18 23:00:00,77352.4
2617,382,86,3,2024-04-19 00:00:00,27559.56
2618,398,71,7,2024-04-19 01:00:00,5825.12
2619,208,2,5,2024-04-19 02:00:00,25086.6
2620,801,49,2,2024-04-19 03:00:00,16086.28
2621,581,78,4,2024-04-19 04:00:00,5367.88
2622,374,63,8,2024-04-19 05:00:00,72112.4
2623,562,60,5,2024-04-19 06:00:00,36939.2
2624,625,26,10,2024-04-19 07:00:00,49577.8
2625,335,94,10,2024-04-19 08:00:00,67734.1
2626,835,71,6,2024-04-19 09:00:00,4992.96
2627,334,34,10,2024-04-19 10:00:00,68516.3
2628,772,10,2,2024-04-19 11:00:00,19548.14
2629,657,26,8,2024-04-19 12:00:00,39662.24
2630,58,69,9,2024-04-19 13:00:00,66375.0
2631,84,44,10,2024-04-19 14:00:00,45787.2
2632,860,7,2,2024-04-19 15:00:00,15766.66
2633,138,24,6,2024-04-19 16:00:00,40715.52
2634,749,23,8,2024-04-19 17:00:00,39618.48
2635,623,14,6,2024-04-19 18:00:00,12391.56
2636,232,91,6,2024-04-19 19:00:00,30558.54
2637,594,53,1,2024-04-19 20:00:00,5642.87
2638,443,56,9,2024-04-19 21:00:00,25663.59
2639,343,43,9,2024-04-19 22:00:00,25371.0
2640,780,40,4,2024-04-19 23:00:00,9189.08
2641,247,13,10,2024-04-20 00:00:00,6509.0
2642,406,93,9,2024-04-20 01:00:00,62160.12
2643,719,98,7,2024-04-20 02:00:00,33315.73
2644,918,81,8,2024-04-20 03:00:00,43345.92
2645,19,72,3,2024-04-20 04:00:00,3331.56
2646,757,80,6,2024-04-20 05:00:00,5664.18
2647,387,98,5,2024-04-20 06:00:00,23796.95
2648,500,92,6,2024-04-20 07:00:00,4186.56
2649,69,54,8,2024-04-20 08:00:00,25165.2
2650,89,41,8,2024-04-20 09:00:00,72467.84
2651,990,98,7,2024-04-20 10:00:00,33315.73
2652,63,22,6,2024-04-20 11:00:00,32266.5
2653,908,32,1,2024-04-20 12:00:00,3758.26
2654,721,64,1,2024-04-20 13:00:00,2652.27
2655,59,61,3,2024-04-20 14:00:00,8601.69
2656,711,68,1,2024-04-20 15:00:00,7154.31
2657,509,92,10,2024-04-20 16:00:00,6977.6
2658,701,1,5,2024-04-20 17:00:00,15814.75
2659,403,99,3,2024-04-20 18:00:00,6418.89
2660,522,69,9,2024-04-20 19:00:00,66375.0
2661,560,10,9,2024-04-20 20:00:00,87966.63
2662,724,32,5,2024-04-20 21:00:00,18791.3
2663,191,82,3,2024-04-20 22:00:00,14698.5
2664,125,98,7,2024-04-20 23:00:00,33315.73
2665,810,36,5,2024-04-21 00:00:00,44601.7
2666,806,86,1,2024-04-21 01:00:00,9186.52
2667,558,87,5,2024-04-21 02:00:00,4004.1
2668,262,14,7,2024-04-21 03:00:00,14456.82
2669,73,25,7,2024-04-21 04:00:00,59992.59
2670,172,96,6,2024-04-21 05:00:00,55066.92
2671,68,20,1,2024-04-21 06:00:00,582.45
2672,762,41,3,2024-04-21 07:00:00,27175.44
2673,774,41,4,2024-04-21 08:00:00,36233.92
2674,145,7,6,2024-04-21 09:00:00,47299.98
2675,457,11,8,2024-04-21 10:00:00,53986.48
2676,253,91,10,2024-04-21 11:00:00,50930.9
2677,862,31,4,2024-04-21 12:00:00,28794.84
2678,58,84,1,2024-04-21 13:00:00,9277.97
2679,728,10,10,2024-04-21 14:00:00,97740.7
2680,548,19,1,2024-04-21 15:00:00,2758.3
2681,388,55,6,2024-04-21 16:00:00,52391.22
2682,658,44,10,2024-04-21 17:00:00,45787.2
2683,447,27,6,2024-04-21 18:00:00,35228.7
2684,981,36,4,2024-04-21 19:00:00,35681.36
2685,869,44,4,2024-04-21 20:00:00,18314.88
2686,183,62,4,2024-04-21 21:00:00,12961.64
2687,842,29,4,2024-04-21 22:00:00,33764.08
2688,191,82,8,2024-04-21 23:00:00,39196.0
2689,169,53,10,2024-04-22 00:00:00,56428.7
2690,74,63,1,2024-04-22 01:00:00,9014.05
2691,19,46,5,2024-04-22 02:00:00,42896.85
2692,610,38,2,2024-04-22 03:00:00,5557.66
2693,929,28,10,2024-04-22 04:00:00,25549.9
2694,714,92,10,2024-04-22 05:00:00,6977.6
2695,686,62,9,2024-04-22 06:00:00,29163.69
2696,384,10,3,2024-04-22 07:00:00,29322.21
2697,367,73,8,2024-04-22 08:00:00,36496.88
2698,81,74,10,2024-04-22 09:00:00,39905.6
2699,503,49,3,2024-04-22 10:00:00,24129.42
2700,846,52,2,2024-04-22 11:00:00,4109.0
2701,369,93,6,2024-04-22 12:00:00,41440.08
2702,827,44,5,2024-04-22 13:00:00,22893.6
2703,890,64,2,2024-04-22 14:00:00,5304.54
2704,538,16,3,2024-04-22 15:00:00,12144.84
2705,700,39,10,2024-04-22 16:00:00,92585.5
2706,271,6,3,2024-04-22 17:00:00,9049.65
2707,216,59,5,2024-04-22 18:00:00,32191.4
2708,367,16,6,2024-04-22 19:00:00,24289.68
2709,889,73,2,2024-04-22 20:00:00,9124.22
2710,112,97,8,2024-04-22 21:00:00,16764.48
2711,206,96,8,2024-04-22 22:00:00,73422.56
2712,483,40,9,2024-04-22 23:00:00,20675.43
2713,439,78,9,2024-04-23 00:00:00,12077.73
2714,463,27,10,2024-04-23 01:00:00,58714.5
2715,798,16,7,2024-04-23 02:00:00,28337.96
2716,242,55,2,2024-04-23 03:00:00,17463.74
2717,152,15,9,2024-04-23 04:00:00,12417.84
2718,769,15,10,2024-04-23 05:00:00,13797.6
2719,495,69,7,2024-04-23 06:00:00,51625.0
2720,250,67,9,2024-04-23 07:00:00,23854.5
2721,795,65,4,2024-04-23 08:00:00,33040.84
2722,273,9,8,2024-04-23 09:00:00,20260.8
2723,388,1,4,2024-04-23 10:00:00,12651.8
2724,146,21,6,2024-04-23 11:00:00,30027.18
2725,708,62,6,2024-04-23 12:00:00,19442.46
2726,120,80,8,2024-04-23 13:00:00,7552.24
2727,282,46,7,2024-04-23 14:00:00,60055.59
2728,479,41,6,2024-04-23 15:00:00,54350.88
2729,861,6,6,2024-04-23 16:00:00,18099.3
2730,700,15,2,2024-04-23 17:00:00,2759.52
2731,186,43,2,2024-04-23 18:00:00,5638.0
2732,56,2,8,2024-04-23 19:00:00,40138.56
2733,81,87,8,2024-04-23 20:00:00,6406.56
2734,939,3,7,2024-04-23 21:00:00,53760.49
2735,572,11,4,2024-04-23 22:00:00,26993.24
2736,807,81,10,2024-04-23 23:00:00,54182.4
2737,642,42,5,2024-04-24 00:00:00,38676.2
2738,939,2,4,2024-04-24 01:00:00,20069.28
2739,237,2,1,2024-04-24 02:00:00,5017.32
2740,751,79,8,2024-04-24 03:00:00,75563.6
2741,394,25,6,2024-04-24 04:00:00,51422.22
2742,967,34,7,2024-04-24 05:00:00,47961.41
2743,716,52,9,2024-04-24 06:00:00,18490.5
2744,833,82,2,2024-04-24 07:00:00,9799.0
2745,583,80,3,2024-04-24 08:00:00,2832.09
2746,223,35,5,2024-04-24 09:00:00,7486.35
2747,379,27,2,2024-04-24 10:00:00,11742.9
2748,293,43,3,2024-04-24 11:00:00,8457.0
2749,326,54,9,2024-04-24 12:00:00,28310.85
2750,666,99,6,2024-04-24 13:00:00,12837.78
2751,821,55,7,2024-04-24 14:00:00,61123.09
2752,687,9,9,2024-04-24 15:00:00,22793.4
2753,480,30,3,2024-04-24 16:00:00,14963.91
2754,818,79,7,2024-04-24 17:00:00,66118.15
2755,911,64,7,2024-04-24 18:00:00,18565.89
2756,864,86,6,2024-04-24 19:00:00,55119.12
2757,710,3,8,2024-04-24 20:00:00,61440.56
2758,401,87,10,2024-04-24 21:00:00,8008.2
2759,366,41,3,2024-04-24 22:00:00,27175.44
2760,718,58,2,2024-04-24 23:00:00,16407.08
2761,284,61,7,2024-04-25 00:00:00,20070.61
2762,119,18,7,2024-04-25 01:00:00,38878.28
2763,752,39,7,2024-04-25 02:00:00,64809.85
2764,185,47,3,2024-04-25 03:00:00,10698.6
2765,897,44,6,2024-04-25 04:00:00,27472.32
2766,908,25,2,2024-04-25 05:00:00,17140.74
2767,45,42,2,2024-04-25 06:00:00,15470.48
2768,476,100,7,2024-04-25 07:00:00,15412.32
2769,676,91,10,2024-04-25 08:00:00,50930.9
2770,315,39,2,2024-04-25 09:00:00,18517.1
2771,922,93,7,2024-04-25 10:00:00,48346.76
2772,440,11,4,2024-04-25 11:00:00,26993.24
2773,500,87,6,2024-04-25 12:00:00,4804.92
2774,751,32,5,2024-04-25 13:00:00,18791.3
2775,767,6,3,2024-04-25 14:00:00,9049.65
2776,321,84,10,2024-04-25 15:00:00,92779.7
2777,756,82,8,2024-04-25 16:00:00,39196.0
2778,849,34,6,2024-04-25 17:00:00,41109.78
2779,122,94,8,2024-04-25 18:00:00,54187.28
2780,494,54,3,2024-04-25 19:00:00,9436.95
2781,800,91,8,2024-04-25 20:00:00,40744.72
2782,901,95,6,2024-04-25 21:00:00,43168.5
2783,27,2,10,2024-04-25 22:00:00,50173.2
2784,591,5,6,2024-04-25 23:00:00,57133.32
2785,40,70,6,2024-04-26 00:00:00,45753.78
2786,626,29,6,2024-04-26 01:00:00,50646.12
2787,464,44,7,2024-04-26 02:00:00,32051.04
2788,445,18,9,2024-04-26 03:00:00,49986.36
2789,647,39,1,2024-04-26 04:00:00,9258.55
2790,156,83,4,2024-04-26 05:00:00,16306.84
2791,899,2,7,2024-04-26 06:00:00,35121.24
2792,535,74,5,2024-04-26 07:00:00,19952.8
2793,176,20,4,2024-04-26 08:00:00,2329.8
2794,978,87,7,2024-04-26 09:00:00,5605.74
2795,648,32,8,2024-04-26 10:00:00,30066.08
2796,990,65,7,2024-04-26 11:00:00,57821.47
2797,680,70,10,2024-04-26 12:00:00,76256.3
2798,3,91,5,2024-04-26 13:00:00,25465.45
2799,436,46,7,2024-04-26 14:00:00,60055.59
2800,771,37,1,2024-04-26 15:00:00,9610.02
2801,467,59,2,2024-04-26 16:00:00,12876.56
2802,396,13,2,2024-04-26 17:00:00,1301.8
2803,582,82,1,2024-04-26 18:00:00,4899.5
2804,920,36,3,2024-04-26 19:00:00,26761.02
